,Name,Label,Origin,Shape,Height,Width,Luminosity,Brightness
26453,MY_922099.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.20885030864198,178.5420524691358
25920,MY_509726.jpg,IG,Barcelona,"(363, 360, 3)",363,360,183.17672839506173,179.49962191358026
26200,MY_741400.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.58375771604938,182.12676697530864
24297,IG_399764.jpg,IG,Barcelona,"(360, 360, 3)",360,360,185.99849537037036,178.4292438271605
24855,MMY_473519.jpg,IG,Barcelona,"(363, 360, 3)",363,360,197.19655092592592,195.65650462962964
26097,MY_654868.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.41430555555556,183.03793209876542
26305,MY_822104.jpg,IG,Barcelona,"(363, 360, 3)",363,360,194.91501543209876,194.71039351851852
27140,PMY_986111.jpg,IG,Barcelona,"(363, 360, 3)",363,360,176.1827700617284,169.69355709876544
26274,MY_798360.jpg,IG,Barcelona,"(363, 360, 3)",363,360,193.6157561728395,191.8350925925926
25403,MMY_987213.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.3361188271605,190.63279320987655
26966,PMY_737751.jpg,IG,Barcelona,"(363, 360, 3)",363,360,173.77114969135803,168.0042901234568
26229,MY_765356.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.0448225308642,189.80966820987655
25203,MMY_803454.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.19845679012346,181.52658179012346
26387,MY_877378.jpg,IG,Barcelona,"(363, 360, 3)",363,360,194.25639660493826,193.08876543209877
26367,MY_865709.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.454375,178.08400462962962
26532,MY_980885.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.24766975308643,182.40668209876543
24931,MMY_548007.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.68532407407406,184.10128086419752
25043,MMY_658487.jpg,IG,Barcelona,"(363, 360, 3)",363,360,194.20178240740742,193.85744598765433
26108,MY_666516.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.62158950617285,187.50918981481482
24281,IG_28760.jpg,IG,Barcelona,"(360, 360, 3)",360,360,202.72908179012344,194.72881172839507
18337,PMO_0043.tiff,IG,Munich,"(400, 400, 3)",400,400,179.18074074074073,163.74778549382717
26876,PMY_587376.jpg,IG,Barcelona,"(363, 360, 3)",363,360,180.65757716049382,175.9980401234568
24254,IG_111589.jpg,IG,Barcelona,"(360, 360, 3)",360,360,199.38405864197532,191.17342592592593
25458,MY_13579.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.94020833333335,188.32216820987654
25161,MMY_76467.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.4920524691358,182.95574845679013
24263,IG_184096.jpg,IG,Barcelona,"(360, 360, 3)",360,360,185.40631944444445,174.34081790123457
26455,MY_923643.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.34476851851852,177.8720138888889
26081,MY_638475.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.74595679012344,189.1820138888889
25215,MMY_812169.jpg,IG,Barcelona,"(363, 360, 3)",363,360,195.11341820987656,194.28722222222223
26812,PMY_500094.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.55152777777778,176.9852314814815
18316,PMO_0022.tiff,IG,Munich,"(400, 400, 3)",400,400,187.11394290123457,173.17769290123456
18298,PMO_0004.tiff,IG,Munich,"(400, 400, 3)",400,400,159.02546296296296,131.75895061728394
25124,MMY_733494.jpg,IG,Barcelona,"(363, 360, 3)",363,360,196.2516435185185,195.0158950617284
25808,MY_420074.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.0900540123457,181.73989197530864
24922,MMY_539510.jpg,IG,Barcelona,"(363, 360, 3)",363,360,177.98050925925926,173.3981327160494
27102,PMY_918049.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.95189814814816,178.78823302469135
25579,MY_229351.jpg,IG,Barcelona,"(363, 360, 3)",363,360,178.69153549382716,175.23282407407407
25724,MY_356970.jpg,IG,Barcelona,"(363, 360, 3)",363,360,193.34520061728395,191.5317824074074
24876,MMY_493321.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.51784722222223,183.5808101851852
26310,MY_824930.jpg,IG,Barcelona,"(363, 360, 3)",363,360,194.9887962962963,193.34484567901234
26519,MY_972220.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.79529320987655,191.24101851851853
25324,MMY_907900.jpg,IG,Barcelona,"(363, 360, 3)",363,360,198.4208024691358,198.59074074074073
26085,MY_641983.jpg,IG,Barcelona,"(363, 360, 3)",363,360,180.63511574074073,177.44069444444443
26930,PMY_668342.jpg,IG,Barcelona,"(363, 360, 3)",363,360,180.6623225308642,176.56820987654322
27005,PMY_788715.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.50893518518518,190.01131172839507
25950,MY_535689.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.2029012345679,190.7974074074074
24584,MMY_255540.jpg,IG,Barcelona,"(363, 360, 3)",363,360,174.68520833333332,170.26057870370371
27001,PMY_784221.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.27515432098767,186.7958487654321
25972,MY_561242.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.67645061728396,190.71746141975308
24308,IG_502626.jpg,IG,Barcelona,"(360, 360, 3)",360,360,195.6724074074074,186.8278086419753
6383,MYB_0010.tiff,IG,Munich,"(400, 400, 3)",400,400,182.10419753086418,167.3279398148148
27115,PMY_938401.jpg,IG,Barcelona,"(363, 360, 3)",363,360,187.33159722222223,183.68810956790122
25004,MMY_616190.jpg,IG,Barcelona,"(363, 360, 3)",363,360,198.51470679012345,198.60881172839507
26953,PMY_706568.jpg,IG,Barcelona,"(363, 360, 3)",363,360,184.78121141975308,181.13685956790124
25831,MY_436928.jpg,IG,Barcelona,"(363, 360, 3)",363,360,175.94791666666666,170.5601388888889
24603,MMY_267682.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.45501543209878,188.17723765432098
26251,MY_782060.jpg,IG,Barcelona,"(363, 360, 3)",363,360,183.29308641975308,179.44837962962964
24329,IG_60755.jpg,IG,Barcelona,"(361, 360, 3)",361,360,198.30831018518518,190.26230709876543
24638,MMY_293917.jpg,IG,Barcelona,"(363, 360, 3)",363,360,183.4961188271605,179.68837191358026
25109,MMY_723798.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.43296296296296,178.1662962962963
24848,MMY_464829.jpg,IG,Barcelona,"(363, 360, 3)",363,360,179.26773919753086,174.13619598765433
26267,MY_79413.jpg,IG,Barcelona,"(363, 360, 3)",363,360,187.7910648148148,185.1115663580247
24572,MMY_244619.jpg,IG,Barcelona,"(363, 360, 3)",363,360,193.10387345679013,192.24506944444445
25473,MY_147920.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.50239969135802,187.51720679012345
24359,IG_797701.jpg,IG,Barcelona,"(360, 360, 3)",360,360,195.17500771604938,185.42774691358025
24413,MMY_108626.jpg,IG,Barcelona,"(363, 360, 3)",363,360,196.2054398148148,196.06060956790122
18360,PMO_0066.tiff,IG,Munich,"(400, 400, 3)",400,400,196.34952160493827,179.61074845679013
18308,PMO_0014.tiff,IG,Munich,"(400, 400, 3)",400,400,164.92625771604938,139.7146450617284
26431,MY_90777.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.36290123456791,181.75775462962963
24454,MMY_145204.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.17172839506173,184.37601851851852
25088,MMY_695964.jpg,IG,Barcelona,"(363, 360, 3)",363,360,180.5190663580247,176.7317824074074
24483,MMY_170547.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.43845679012347,191.9998148148148
25921,MY_511064.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.63145833333334,178.17100308641974
24654,MMY_303175.jpg,IG,Barcelona,"(363, 360, 3)",363,360,193.85823302469134,193.2237577160494
26749,PMY_411234.jpg,IG,Barcelona,"(363, 360, 3)",363,360,183.4794290123457,179.71218364197532
24660,MMY_30572.jpg,IG,Barcelona,"(363, 360, 3)",363,360,197.62712191358025,197.7979938271605
26582,PMY_158728.jpg,IG,Barcelona,"(363, 360, 3)",363,360,187.10406635802468,183.78456018518517
25868,MY_471812.jpg,IG,Barcelona,"(363, 360, 3)",363,360,177.7863811728395,172.62726851851852
26414,MY_89581.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.0881712962963,176.9430401234568
24364,IG_842624.jpg,IG,Barcelona,"(360, 360, 3)",360,360,187.8633487654321,176.3555787037037
25092,MMY_702771.jpg,IG,Barcelona,"(363, 360, 3)",363,360,188.6610648148148,187.62003858024693
25961,MY_549789.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.33695216049384,178.2049537037037
25736,MY_365478.jpg,IG,Barcelona,"(363, 360, 3)",363,360,194.54783179012347,193.75555555555556
25718,MY_349045.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.30337191358024,181.88644290123457
18285,PMB_0009.tiff,IG,Munich,"(400, 400, 3)",400,400,180.90839506172838,168.03800154320987
24628,MMY_288113.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.92277777777778,183.64444444444445
26751,PMY_416143.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.41587191358025,178.8327237654321
18342,PMO_0048.tiff,IG,Munich,"(400, 400, 3)",400,400,180.82269290123457,162.37949845679012
25253,MMY_849191.jpg,IG,Barcelona,"(363, 360, 3)",363,360,196.096875,194.76380401234567
24840,MMY_457259.jpg,IG,Barcelona,"(363, 360, 3)",363,360,198.8712037037037,198.29683641975308
25259,MMY_85292.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.06337191358026,182.61138117283951
26712,PMY_353239.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.31003086419753,185.60439043209877
24744,MMY_375571.jpg,IG,Barcelona,"(363, 360, 3)",363,360,195.56364197530866,194.96068672839507
26368,MY_865956.jpg,IG,Barcelona,"(363, 360, 3)",363,360,176.87189043209875,173.2178086419753
26996,PMY_779527.jpg,IG,Barcelona,"(363, 360, 3)",363,360,187.40674382716048,183.9358024691358
25505,MY_178548.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.40188271604939,190.80811728395062
24531,MMY_214490.jpg,IG,Barcelona,"(363, 360, 3)",363,360,188.95295524691358,186.31266203703703
25372,MMY_959094.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.33051697530865,191.176612654321
25802,MY_413709.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.91123456790123,190.02963734567902
26795,PMY_479096.jpg,IG,Barcelona,"(363, 360, 3)",363,360,183.37059413580246,180.00402777777776
25429,MY_10845.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.56470679012347,188.89820216049384
26104,MY_664578.jpg,IG,Barcelona,"(363, 360, 3)",363,360,179.8943209876543,175.46743055555555
24550,MMY_233181.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.37016975308643,189.7394675925926
24389,IG_946200.jpg,IG,Barcelona,"(360, 360, 3)",360,360,202.04381172839507,194.772137345679
25756,MY_379326.jpg,IG,Barcelona,"(363, 360, 3)",363,360,188.12207561728394,185.35255401234568
25946,MY_531884.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.01614197530864,191.30058641975307
25341,MMY_925956.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.90345679012347,188.8853549382716
26287,MY_808407.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.72181327160493,189.9903163580247
25534,MY_196925.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.5517438271605,177.03360339506173
24838,MMY_452599.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.77080246913582,189.0036959876543
24293,IG_384616.jpg,IG,Barcelona,"(360, 360, 3)",360,360,201.68949845679012,193.75918981481482
24837,MMY_451570.jpg,IG,Barcelona,"(363, 360, 3)",363,360,202.61934413580246,203.6410262345679
26724,PMY_367112.jpg,IG,Barcelona,"(363, 360, 3)",363,360,177.7173688271605,173.26952932098766
26472,MY_94358.jpg,IG,Barcelona,"(363, 360, 3)",363,360,184.41976080246914,180.11274691358025
26000,MY_575058.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.6524151234568,189.48242283950617
25860,MY_466230.jpg,IG,Barcelona,"(363, 360, 3)",363,360,183.41037037037037,180.06221450617284
25211,MMY_808166.jpg,IG,Barcelona,"(363, 360, 3)",363,360,184.45163580246913,180.75945216049382
25346,MMY_928795.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.46359567901234,178.00877314814815
24582,MMY_253126.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.89396604938273,183.08060956790123
25486,MY_163444.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.09009259259258,188.86270061728396
26036,MY_60036.jpg,IG,Barcelona,"(363, 360, 3)",363,360,193.56086419753086,191.73630401234567
24507,MMY_195041.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.3789737654321,190.01108796296296
26439,MY_911546.jpg,IG,Barcelona,"(363, 360, 3)",363,360,187.50381172839505,183.9529012345679
25065,MMY_678680.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.16645061728394,182.02132716049383
24473,MMY_166902.jpg,IG,Barcelona,"(363, 360, 3)",363,360,195.0186111111111,194.4329475308642
24303,IG_442572.jpg,IG,Barcelona,"(360, 360, 3)",360,360,187.96290895061728,178.9066975308642
25948,MY_5328.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.87135030864198,191.344737654321
25026,MMY_642404.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.20737654320988,187.0736188271605
25619,MY_278832.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.90439814814815,190.62871141975307
24759,MMY_388876.jpg,IG,Barcelona,"(363, 360, 3)",363,360,180.4821450617284,176.6812422839506
24309,IG_503550.jpg,IG,Barcelona,"(360, 360, 3)",360,360,198.97180555555556,190.88656635802468
24488,MMY_17278.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.26850308641974,179.49785493827162
24725,MMY_35768.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.5696450617284,183.66077160493828
24327,IG_606498.jpg,IG,Barcelona,"(360, 360, 3)",360,360,200.52617283950616,192.0852700617284
18338,PMO_0044.tiff,IG,Munich,"(400, 400, 3)",400,400,168.7888348765432,145.61434413580247
25935,MY_522821.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.4329012345679,190.5457638888889
24951,MMY_567721.jpg,IG,Barcelona,"(363, 360, 3)",363,360,188.16193672839506,186.45452160493826
24573,MMY_245549.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.5212962962963,190.99884259259258
25222,MMY_816738.jpg,IG,Barcelona,"(363, 360, 3)",363,360,197.66847993827162,196.4764274691358
26394,MY_882029.jpg,IG,Barcelona,"(363, 360, 3)",363,360,187.0374459876543,184.89261574074075
26961,PMY_724701.jpg,IG,Barcelona,"(363, 360, 3)",363,360,187.09432098765433,183.46738425925926
24392,IG_95385.jpg,IG,Barcelona,"(360, 360, 3)",360,360,201.72716049382717,194.00389660493826
26276,MY_798952.jpg,IG,Barcelona,"(363, 360, 3)",363,360,183.86581018518518,180.4151774691358
24745,MMY_375749.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.32073302469135,188.30694444444444
25206,MMY_805463.jpg,IG,Barcelona,"(363, 360, 3)",363,360,193.75769290123458,191.83189043209876
26563,PMY_118227.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.48496913580246,190.40891975308642
27033,PMY_82751.jpg,IG,Barcelona,"(363, 360, 3)",363,360,184.26454475308643,180.69685185185185
26681,PMY_303964.jpg,IG,Barcelona,"(363, 360, 3)",363,360,195.88222222222223,194.7407561728395
25513,MY_181873.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.7267438271605,187.19729166666667
24644,MMY_29576.jpg,IG,Barcelona,"(363, 360, 3)",363,360,179.6350925925926,175.2472762345679
18350,PMO_0056.tiff,IG,Munich,"(400, 400, 3)",400,400,193.76113425925925,178.09815586419754
24858,MMY_479018.jpg,IG,Barcelona,"(363, 360, 3)",363,360,179.74087191358024,174.97418209876543
24916,MMY_532614.jpg,IG,Barcelona,"(363, 360, 3)",363,360,188.89153549382715,186.93320216049383
4553,MMZ_0010.tiff,IG,Munich,"(400, 400, 3)",400,400,197.4896527777778,185.6939737654321
26388,MY_878079.jpg,IG,Barcelona,"(363, 360, 3)",363,360,188.45753086419754,186.33006172839507
26877,PMY_587719.jpg,IG,Barcelona,"(363, 360, 3)",363,360,184.04769290123457,179.9151388888889
24403,MMY_103772.jpg,IG,Barcelona,"(363, 360, 3)",363,360,197.75637345679013,197.93601080246913
25387,MMY_975584.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.53118055555555,182.06520061728395
24700,MMY_33879.jpg,IG,Barcelona,"(363, 360, 3)",363,360,198.55068672839505,197.76763117283951
26353,MY_84960.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.49077160493826,189.18930555555556
25401,MMY_986095.jpg,IG,Barcelona,"(363, 360, 3)",363,360,204.40506172839505,204.7713811728395
24960,MMY_579750.jpg,IG,Barcelona,"(363, 360, 3)",363,360,184.60551697530863,181.52046296296297
25852,MY_45860.jpg,IG,Barcelona,"(363, 360, 3)",363,360,178.05845679012344,173.22317901234567
6382,MYB_0009.tiff,IG,Munich,"(400, 400, 3)",400,400,191.960625,172.48113425925925
24313,IG_534154.jpg,IG,Barcelona,"(360, 360, 3)",360,360,195.8063811728395,187.87575617283952
26206,MY_744972.jpg,IG,Barcelona,"(363, 360, 3)",363,360,179.4251697530864,174.82770833333333
25580,MY_232933.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.91939814814816,177.83948302469136
26586,PMY_164848.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.41594907407406,183.4215663580247
24712,MMY_346881.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.91320987654322,190.99385030864198
6402,MYB_0029.tiff,IG,Munich,"(400, 400, 3)",400,400,204.40804783950617,192.21417438271604
18289,PMB_0013.tiff,IG,Munich,"(400, 400, 3)",400,400,182.67832561728395,171.0434336419753
6405,MYB_0032.tiff,IG,Munich,"(400, 400, 3)",400,400,191.2193287037037,178.98473765432098
24893,MMY_509781.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.57632716049383,190.83157407407407
24688,MMY_330437.jpg,IG,Barcelona,"(363, 360, 3)",363,360,203.0247299382716,204.17526234567902
26982,PMY_756364.jpg,IG,Barcelona,"(363, 360, 3)",363,360,187.53614197530865,184.11297839506173
25637,MY_288699.jpg,IG,Barcelona,"(363, 360, 3)",363,360,195.69203703703704,195.69301697530864
26896,PMY_616509.jpg,IG,Barcelona,"(363, 360, 3)",363,360,193.7685339506173,191.668387345679
26994,PMY_772833.jpg,IG,Barcelona,"(363, 360, 3)",363,360,188.60888888888888,186.47978395061727
25749,MY_374353.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.3625,189.1836651234568
26902,PMY_630541.jpg,IG,Barcelona,"(363, 360, 3)",363,360,186.09381944444445,182.9562962962963
24593,MMY_259372.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.46007716049382,176.86430555555555
24988,MMY_603469.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.77898919753088,178.51912037037036
18310,PMO_0016.tiff,IG,Munich,"(400, 400, 3)",400,400,179.3461188271605,164.42962962962963
24786,MMY_408761.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.67122685185186,178.19078703703704
25620,MY_279543.jpg,IG,Barcelona,"(363, 360, 3)",363,360,182.04864969135804,177.79368055555557
26446,MY_914810.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.00591049382717,190.89078703703703
25682,MY_320705.jpg,IG,Barcelona,"(363, 360, 3)",363,360,171.01182098765432,165.5790586419753
26193,MY_733557.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.94739197530865,187.6616512345679
26314,MY_826696.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.62939043209877,191.81743055555555
27080,PMY_894120.jpg,IG,Barcelona,"(363, 360, 3)",363,360,178.51922839506173,174.40336419753086
24831,MMY_445592.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.43219907407408,191.34057098765433
25048,MMY_665931.jpg,IG,Barcelona,"(363, 360, 3)",363,360,198.0586651234568,198.2610648148148
26372,MY_86775.jpg,IG,Barcelona,"(363, 360, 3)",363,360,177.31800154320987,171.99739197530863
25490,MY_16620.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.6414197530864,177.80086419753087
26572,PMY_134761.jpg,IG,Barcelona,"(363, 360, 3)",363,360,180.5181327160494,177.04574074074074
25655,MY_302235.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.010362654321,182.53371141975308
24695,MMY_336363.jpg,IG,Barcelona,"(363, 360, 3)",363,360,194.24762345679014,193.56449074074075
24847,MMY_464019.jpg,IG,Barcelona,"(363, 360, 3)",363,360,199.18966049382715,198.60793209876545
26378,MY_871007.jpg,IG,Barcelona,"(363, 360, 3)",363,360,170.65067901234568,165.3844290123457
25649,MY_30015.jpg,IG,Barcelona,"(363, 360, 3)",363,360,188.12087191358026,185.40248456790124
26339,MY_839682.jpg,IG,Barcelona,"(363, 360, 3)",363,360,193.85268518518518,191.86561728395063
26244,MY_779737.jpg,IG,Barcelona,"(363, 360, 3)",363,360,191.0882098765432,188.56000771604937
24764,MMY_392543.jpg,IG,Barcelona,"(363, 360, 3)",363,360,195.81613425925926,195.15826388888888
26728,PMY_370573.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.49619598765432,181.52618827160495
24529,MMY_21284.jpg,IG,Barcelona,"(363, 360, 3)",363,360,199.58545524691357,198.90967592592594
24812,MMY_433507.jpg,IG,Barcelona,"(363, 360, 3)",363,360,181.66070987654322,177.2376774691358
24830,MMY_441759.jpg,IG,Barcelona,"(363, 360, 3)",363,360,192.74056327160494,190.21881172839505
25444,MY_12301.jpg,IG,Barcelona,"(363, 360, 3)",363,360,190.9827237654321,189.73840277777776
25371,MMY_958575.jpg,IG,Barcelona,"(363, 360, 3)",363,360,185.58189043209876,182.6789737654321
24555,MMY_235029.jpg,IG,Barcelona,"(363, 360, 3)",363,360,195.4315586419753,195.0472762345679
26492,MY_95413.jpg,IG,Barcelona,"(363, 360, 3)",363,360,189.06530864197532,187.25617283950618
